Acc_X_lf,Acc_Y_lf,Acc_Z_lf,Acc_X_rf,Acc_Y_rf,Acc_Z_rf
9.930563927,0.10012722,0.855299294,8.168300629,-3.627774715,0.294097453
9.754444122,0.581695318,1.107970357,7.852384567,-3.171439171,0.35264957
9.601560593,0.508785546,1.099412203,8.007712364,-3.713286638,0.253312588
9.630220413,0.458905548,0.946395814,8.566597939,-5.180780888,0.429549485
9.65964222,0.402903438,0.621474028,8.67547226,-7.000121117,0.742837548
9.690078735,0.175116375,0.336790264,9.198163986,-8.932634354,-0.442839772
9.752511024,0.03787056,0.026420344,9.780207634,-9.400452614,-0.756493986
9.875343323,-0.122789703,0.187241748,9.554507256,-7.994934559,-0.161741614
9.976160049,-0.404949903,0.252992213,9.39949894,-5.954966545,-0.295538217
9.865962982,-0.417880803,0.230493814,9.44800663,-4.072571754,0.116239697
10.09723949,-0.635419846,0.998711288,9.331675529,-3.819308996,-0.277074307
9.804847717,-0.624570906,0.709163368,9.358299255,-4.366303921,-0.874712586
9.870929718,-0.589940131,0.716368735,9.169073105,-4.152092457,-1.506423235
9.744843483,-0.309350997,0.739415407,8.692623138,-2.732719183,-1.523861408
9.902971268,0.000619356,0.94694984,8.244304657,-1.01445961,-1.434484124
9.771336555,0.046012681,0.971857548,8.582005501,-1.149068475,-1.265386224
9.724732399,0.162863389,0.948956072,9.332957268,-1.383986115,-0.321020603
9.855435371,0.227855921,1.188185096,10.1361351,-1.596555829,0.35545063
9.768820763,-0.130853534,1.224175334,11.06845093,-2.692256212,1.325111747
9.495411873,-0.596239507,0.354733497,11.40856361,-3.23433733,1.716024995
10.02884579,-0.587522149,-0.572172821,10.8787775,-2.940271378,1.971135259
10.18630409,-0.758367598,-1.488826752,10.06749249,-2.505268574,1.652217388
9.98876667,-0.797457039,-2.054682016,9.425238609,-2.772089958,1.674713492
10.2023468,-0.904347241,-2.88683033,9.145278931,-3.365105629,1.393911362
10.19292355,-1.734756708,-3.075780392,8.995820045,-3.372038841,1.99263978
10.23878288,-2.226823568,-3.257452965,8.719220161,-3.015312672,1.822700977
10.55151463,-3.074482441,-3.201351404,8.544205666,-2.216161251,1.871662736
10.58168507,-4.439427376,-2.902006865,8.960406303,-1.485073686,1.473858833
10.62436199,-4.545521736,-4.016988754,9.86200428,-1.799731135,1.426751971
10.65427017,-3.387892246,-4.75914526,10.63375854,-2.52111125,0.70770961
10.75915051,-3.315355062,-4.004152775,10.668293,-2.934751987,0.660191536
11.18378925,-1.744567871,-4.404302597,10.66237736,-2.853494167,0.553301394
12.01056099,1.822951555,-4.099280357,10.38938046,-2.423733473,0.331093311
12.02509785,5.276723385,-4.257242203,9.858311653,-1.945851207,0.307351828
11.21331882,7.283425331,-4.336643219,9.19645977,-2.657960415,0.694046438
11.42505264,6.213603497,-3.237146616,8.659150124,-3.393374205,0.436854839
12.06075954,3.659110785,-0.26928699,8.613276482,-3.566898823,0.410840631
10.37671185,-0.197517484,2.026495457,9.082073212,-3.424001455,0.689812899
10.69078445,0.417597353,1.842942834,9.549247742,-3.052317619,0.913797498
13.25627995,8.625049591,1.146255255,9.868362427,-2.423463583,0.956816435
13.72175312,13.32485008,0.556275368,10.08723736,-2.010519028,1.117888212
13.19842911,11.40317631,-0.272622406,10.31651974,-1.518774509,1.631531
13.11937237,8.070296288,-1.295544624,10.49501991,-1.102570415,2.069541931
12.97592926,5.300486565,-1.08376646,10.69012833,-1.157316327,2.289536238
13.00196362,2.911740065,-0.849156201,10.71322155,-1.273884892,1.977436423
13.40659618,1.283360958,-0.902797997,10.63102913,-1.659065008,1.40303719
13.60612774,0.221250132,-1.178881288,10.21418571,-2.418919802,0.57150197
13.52960587,-0.358901441,-1.518547893,9.907456398,-2.901778936,-0.450745106
13.07194614,-0.918325305,-2.360864162,9.648386002,-3.447690725,-1.402009487
12.52209854,-1.027501702,-3.291740417,9.092998505,-4.21641922,-1.473966002
12.12886715,-1.222010493,-3.633547306,8.836448669,-4.280501842,-1.266771317
11.87447548,-1.702856898,-3.124667883,9.173868179,-3.58180666,-0.795932949
11.30776119,-2.353678703,-2.364109993,9.358980179,-3.276040077,-0.51191169
10.59755039,-2.404083729,-1.447472453,9.600337029,-3.099750519,-0.655216634
10.16137886,-1.819489837,-0.562167466,9.443431854,-3.166630507,-0.368968934
9.972646713,-0.885375142,-0.141640604,9.187046051,-3.48271203,-0.062194921
9.824384689,-0.091405258,0.126446709,9.013290405,-3.591588497,0.346237391
9.804382324,0.207053661,0.319321632,8.941673279,-3.640123606,1.110197425
9.813573837,-0.0444295,0.626308739,8.864727974,-3.261191607,1.71562326
9.583771706,-0.523096561,1.152113557,9.013605118,-2.73793745,1.83012557
9.47352314,-0.860505819,1.56020689,9.177629471,-2.514014244,1.379581451
9.521361351,-0.951620102,1.841583371,9.024294853,-2.743204355,1.106247663
9.706295013,-0.836530685,2.076923609,8.640784264,-3.44328618,0.584449708
9.94315052,-0.590774417,2.188190937,8.402049065,-4.233473778,-0.164455444
10.16875935,-0.419902474,2.258495331,8.20277977,-4.728356361,-0.560795069
10.23805523,-0.495507449,2.309463739,8.314220428,-4.835508347,-0.408156633
9.883955002,-0.727739394,2.312788963,8.475502968,-4.120903969,0.333522081
9.397837639,-0.965836227,2.094420671,8.915026665,-3.064138174,1.017685533
9.052810669,-1.252023816,1.960591078,9.395785332,-2.512785673,1.287050724
9.088420868,-1.533778787,1.867675543,9.652655602,-2.367744923,1.027927995
9.330476761,-1.611989975,1.792035103,9.845599174,-2.460413456,0.522963524
9.557738304,-1.49209106,1.632416725,9.821045876,-3.300525665,0.107853413
9.62825489,-1.321852803,1.418433666,9.746542931,-3.343134165,-0.128379107
9.54006958,-1.214559555,1.226356268,9.59739399,-3.270227671,-0.273422062
9.511240005,-1.266759992,1.145669699,9.628445625,-3.3460145,-0.779352367
9.526659966,-1.283208132,0.898175776,9.681559563,-3.111488819,-0.83696574
9.584412575,-1.175684571,0.565703154,9.734255791,-2.802004576,-0.979715288
9.819301605,-0.93944484,0.260319561,9.965662003,-2.555763006,-0.453404039
9.956212044,-0.615853369,-0.00162397,9.919399261,-2.840862274,-0.007274457
10.01383972,-0.434991896,-0.130282506,9.690024376,-2.692093611,0.20372957
10.05191994,-0.495587111,-0.154365659,9.598174095,-2.666174173,0.229028687
10.0031395,-0.643316329,-0.156858847,9.639093399,-2.85083127,0.399480343
9.986745834,-0.778165698,-0.138374165,9.334573746,-2.939682722,0.246356025
10.19568539,-0.769946754,-0.121106498,9.530034065,-2.650771141,-0.309593141
10.34564781,-0.573068619,-0.248745009,9.988687515,-3.324656248,-0.47557956
10.29546928,-0.318271607,-0.278328598,9.510452271,-4.46351862,-1.067580819
9.992218971,-0.083486177,-0.164285064,8.864216805,-4.977633953,-1.761275411
9.549279213,0.02638202,-0.146566957,8.505030632,-5.044341087,-2.28810668
9.121377945,0.012998269,-0.241483539,8.440826416,-5.391695023,-2.392112732
8.840755463,0.048882104,-0.2175311,8.232953072,-5.467362404,-2.428451777
8.694783211,0.38692528,-0.359921455,7.977547169,-5.464474201,-2.427052259
9.03686142,0.69652617,-0.479990929,8.031825066,-5.317503452,-2.19059968
9.598267555,0.94969219,-0.549206913,8.250563622,-4.882203102,-1.98920989
10.10847569,1.24728322,-0.582229614,8.47334671,-4.686876297,-1.532958627
10.15042877,1.515861392,-0.385675102,8.606841087,-4.782287121,-0.350397706
9.840128899,1.541222572,-0.127581567,8.570151329,-4.509481907,0.188963324
9.443510056,1.299462557,-0.001005433,8.596678734,-4.107905388,0.558724284
9.217036247,0.970466852,0.064442307,8.513695717,-3.784502983,1.009564519
9.226149559,0.716023564,-0.025163505,8.713060379,-3.493070364,0.667994618
9.496581078,0.837836564,-0.239406973,8.984965324,-3.230902195,0.79145658
9.89440918,1.374682903,-0.462833464,9.145697594,-2.921488762,0.671398699
10.19783401,2.1433568,-0.534258306,9.391420364,-2.328406572,0.395653635
10.37110424,2.744616508,-0.756768048,9.778698921,-1.707569242,0.133682817
10.45274067,3.061795712,-0.90017271,9.840212822,-2.183112144,-0.4190256
10.35747623,3.206153154,-0.950562477,10.05680466,-2.306729078,-0.805874884
10.21900177,3.32221365,-1.002724528,10.10909367,-2.377918243,-1.280649781
10.20008564,3.479085684,-1.027478814,10.17917442,-2.697223425,-1.517169714
10.2549715,4.059370518,-1.044319034,10.01057625,-3.117561579,-1.582974315
10.96321678,4.122601509,-1.465100408,9.839625359,-3.250451565,-1.494744062
10.94192314,3.161705256,-0.89881736,9.841219902,-3.100368023,-1.211290836
10.47420406,2.33440733,-0.592113376,9.809765816,-3.019685268,-1.155943155
10.06373978,2.213963985,-0.510907471,9.574333191,-2.755232573,-0.754033148
9.825108528,2.704425097,-0.674614012,9.150766373,-2.877168417,-0.296961159
10.03759193,3.216879606,-1.006522298,8.85614872,-3.14018774,0.156897366
10.28464317,3.308768988,-1.150250912,8.776661873,-2.834820509,0.368058294
10.32143974,3.02566123,-1.242264152,8.985365868,-2.411982059,0.841795146
10.08818817,2.677951097,-1.179720402,9.24007988,-2.370108604,1.169102192
9.905809402,2.610009193,-1.068554759,9.36109066,-2.301623583,1.865382433
9.799895287,2.637815714,-1.001398802,9.347986221,-2.245304108,1.497940898
9.739095688,2.372171164,-1.129015088,9.351293564,-2.657275915,1.262888551
9.682781219,1.914146423,-1.299779773,9.136105537,-3.384807825,0.962390542
9.701374054,1.560134411,-1.541002512,8.736123085,-3.993510723,0.552575052
9.845022202,1.529280782,-1.740858793,8.356502533,-4.376491547,0.426714063
10.04190063,1.847227812,-1.783171177,8.069820404,-4.868650913,-0.090448566
10.16959476,2.403423309,-1.783426404,7.974081993,-5.106358528,-0.536846578
10.19258213,2.810862541,-1.880678892,8.242233276,-4.688892365,-1.047839761
10.06252193,2.85152936,-1.937181234,8.963243484,-4.040218353,-1.082586408
9.890763283,2.624521255,-2.152626276,9.941539764,-2.383252382,-1.260996461
10.03644085,2.998773098,-3.256860733,10.69326401,-1.331662774,-0.747037053
10.01398849,3.543649673,-3.429633141,10.96587181,-1.374966025,-0.987954497
10.01912594,3.376137257,-3.931886196,10.62068272,-1.792665243,-1.203700662
9.924476624,2.941304207,-3.218501568,10.05347252,-2.518891335,-1.180949211
9.601704597,2.959541082,-2.232947826,9.606851578,-2.849456072,-1.049218416
9.451577187,3.16723609,-1.965863943,9.367346764,-3.110575676,-0.250465631
9.399682045,2.885387182,-1.872294426,9.193517685,-2.795743704,0.386342674
9.312630653,2.320968151,-1.874264836,8.875631332,-2.625806332,0.675110579
9.24635601,1.911190748,-1.729878783,8.639734268,-2.759418011,0.817520857
9.3278265,1.586364388,-1.701801419,8.622345924,-2.670167685,0.635915816
9.440308571,1.717217684,-1.747800827,9.435962677,-2.27147007,0.886662126
9.318939209,2.665613174,-1.804466844,10.27131653,-1.102840185,0.983218014
8.994208336,3.553891897,-1.888630509,10.24008465,-1.840380192,1.096764565
9.373916626,2.619740248,-2.286156893,10.05390549,-1.660032034,1.004585624
9.472389221,1.870816469,-2.271285295,9.923933029,-1.861066103,0.621908486
9.328061104,2.007399797,-1.958838224,9.830469131,-2.576592207,0.346399009
8.976053238,2.722977877,-1.745914221,9.516389847,-3.164400339,0.172042474
8.838218689,3.224498034,-1.601890326,9.150244713,-3.446232319,0.109978408
8.902357101,3.441454172,-1.415344238,8.952721596,-3.496493578,-0.011399682
9.084033966,3.413927794,-1.278217912,8.916096687,-3.41376853,-0.429046214
9.231659889,3.385628223,-1.079441786,8.959830284,-3.348272562,-0.452972531
9.396230698,3.363880634,-1.131808519,9.183610916,-3.315517902,-0.36709559
9.324568748,3.360728502,-1.257681966,9.240557671,-3.357046604,0.011115904
9.250058174,3.241466045,-1.474276543,9.145119667,-3.099339724,0.570418477
9.394410133,3.084948063,-1.767390013,9.156439781,-2.906867266,0.655614734
9.320113182,3.089107752,-1.830131054,9.277755737,-2.935686588,0.975069046
9.24623394,3.105698586,-1.872796893,9.195725441,-2.819564104,0.912701726
9.202324867,3.310864449,-1.821424603,9.371232986,-3.00383687,-0.163523287
8.964548111,3.469142914,-1.504482746,9.587863922,-3.220120907,-0.707193255
8.753209114,3.480243444,-1.248174071,9.337428093,-3.364130974,-1.103884101
8.811722755,3.582186699,-1.113228917,8.925349236,-3.745892286,-1.272571921
8.929416656,3.586055994,-1.115872145,8.548658371,-3.664292336,-1.033123732
9.251678467,3.599205971,-1.283690095,8.404232025,-3.507414818,-0.915496349
9.496269226,3.635394812,-1.53629601,8.631960869,-3.234660864,-0.599251747
9.45199585,3.842776775,-1.617799401,9.100001335,-2.701231003,0.003846345
9.089984894,4.088068485,-1.430344343,9.324489594,-2.49191165,0.490861028
8.760259628,4.187465668,-1.273018122,9.67537117,-2.169223547,0.693865478
8.63657856,4.095501423,-1.16405797,9.964570999,-1.518034339,0.790991843
8.704379082,3.978842258,-0.990907311,10.23956966,-1.376464128,0.777663291
8.805256844,3.910887957,-0.898917854,10.32638645,-1.455809236,0.533475339
8.878655434,3.855921745,-0.878416061,10.30539227,-1.664600253,-0.000168696
8.961146355,3.900815964,-0.904199183,10.0695343,-2.119386435,-0.393835247
9.041467667,4.049227715,-0.923867285,9.645666122,-2.843138218,-1.046030283
9.123403549,4.187691212,-0.985464394,9.275443077,-3.26781249,-1.542440414
9.193253517,4.325881004,-1.015313864,9.033956528,-3.161450148,-1.722958446
9.210406303,4.382994652,-1.103521705,9.21400547,-3.12607193,-1.750538111
9.167082787,4.393098354,-1.14494288,9.419026375,-2.506169558,-0.986294806
9.043968201,4.430805206,-1.212719798,9.627523422,-1.903970838,-0.39792946
9.026463509,4.496067047,-1.340338588,9.747387886,-1.746294618,0.250824332
8.943101883,4.585739136,-1.272507906,9.704081535,-1.753108621,0.830375373
8.873238564,4.801308632,-1.156542301,9.547941208,-1.68372035,1.399332047
8.875757217,5.039569378,-1.085940719,9.41385746,-1.551176786,1.430630684
8.836657524,5.21127367,-1.089894414,9.410438538,-1.700169563,1.159849167
8.848314285,5.269124508,-1.129748464,9.296260834,-1.958287597,0.812477887
8.961343765,5.187224388,-1.142774343,9.059691429,-2.344919682,0.310052544
8.80682373,5.256767273,-1.044427276,8.977614403,-2.685470104,0.0916522
8.821728706,5.381226063,-1.254631877,8.978399277,-2.946706057,-0.06264174
8.861697197,5.365134239,-0.943542123,9.041995049,-2.856689453,0.056485821
8.61516571,5.303610325,-0.902148724,9.266535759,-2.445954561,0.277787685
8.454845428,5.173118591,-0.839054942,9.589607239,-1.997488141,0.666066945
8.380418777,5.002802849,-0.899387836,10.02322102,-0.792559862,0.985516131
8.375181198,5.018599033,-0.978834331,10.54202843,-0.192038894,1.115905762
8.377925873,5.226531029,-1.004060149,10.68105125,-0.138897777,1.700194716
8.391225815,5.488594055,-1.06878078,10.47733212,-0.296064854,1.6353724
8.518346786,5.767079353,-1.100587368,10.02478218,-1.007622361,1.858390212
8.579339981,6.075471878,-1.168810487,9.330064774,-1.73086524,2.11729002
8.578055382,6.374945164,-1.143205285,8.86581707,-2.203548193,2.125074387
8.448049545,6.590889454,-1.235294819,8.855439186,-1.918646574,2.062312126
8.238694191,6.667625904,-1.365846992,9.203558922,-1.84275651,1.912356138
8.018624306,6.668528557,-1.454878688,9.471853256,-1.619072914,2.083292723
7.827401638,6.666946411,-1.51818037,9.711231232,-0.864282727,2.227333069
7.708537102,6.72308445,-1.520810127,9.913101196,-0.727583289,2.028511524
7.724065304,6.638965607,-1.504373789,10.04910564,-1.157539606,1.463482499
7.408973217,6.712508202,-1.358462691,9.735071182,-2.186442137,0.715920985
7.506459236,6.97376442,-1.578096628,9.492513657,-2.846343279,0.215873852
7.551586628,7.133822918,-1.60484302,9.274902344,-3.228779793,0.034724388
7.670194626,7.200182438,-1.682411671,9.009338379,-3.371587038,-0.115022264
7.685115337,7.13219738,-1.689016104,8.958363533,-2.850781679,-0.175570697
7.595662117,7.13226223,-1.72094965,9.175192833,-2.750477076,0.018423893
7.552980423,7.119612217,-1.767060161,9.294945717,-2.645883322,0.192813069
7.484905243,7.003958225,-1.810427666,9.425587654,-2.322637558,0.268402964
7.451176643,6.855392933,-1.844466448,9.489542007,-2.237981558,0.311648011
7.431695938,6.689420223,-1.815422773,9.589346886,-2.327183723,0.420962483
7.452309608,6.568827152,-1.858510017,9.740244865,-2.137233734,0.672896922
7.51530838,6.444550514,-1.921277404,9.933010101,-1.736007214,0.67726481
7.495207787,6.35415554,-2.042221069,9.981983185,-1.653709412,0.608593404
7.663891315,6.169508934,-2.056797028,9.827932358,-1.845964193,0.703264415
7.767620087,6.110609531,-2.053411007,9.51391983,-2.159413099,0.552402556
7.954008579,6.272518158,-2.097260475,9.216162682,-2.595773458,0.462812275
8.067602158,6.347373009,-1.983798623,9.007666588,-2.875656366,0.49051252
8.124941826,6.467514515,-1.950550556,8.889211655,-3.231701851,0.460866064
8.115538597,6.538414001,-1.934879303,8.888933182,-3.206778526,0.298482269
8.030943871,6.514234543,-1.969674826,9.07148838,-2.888710022,0.437666148
7.983291626,6.365286827,-2.061959028,9.210775375,-2.426990986,0.557831645
7.835314274,6.136472702,-2.171597004,9.465542793,-2.298307896,0.429095864
7.711535454,5.864336014,-2.211420774,9.662614822,-2.317439079,0.291468233
7.574107647,5.603736401,-2.083215714,9.670232773,-2.017382383,0.285197407
7.344545841,5.338870525,-1.855077028,9.77509594,-1.707233071,0.535431206
7.104385376,5.149081707,-1.935536385,9.785905838,-1.621034026,0.994198084
6.93594408,4.858697891,-1.978379726,9.692656517,-1.956814528,1.056367278
6.847536564,4.605302811,-1.890144587,9.526116371,-2.038992643,1.073759198
7.072383881,4.576503754,-1.762782454,9.227931023,-2.051377296,0.66125077
7.5424757,4.758825302,-1.509551406,9.055342674,-2.790345907,-0.083407767
8.04328537,4.959487438,-1.280486465,9.095158577,-3.095845461,-0.5920434
8.489882469,5.062900543,-1.235256195,9.347472191,-2.97202301,-0.44443503
8.706578255,4.932690144,-1.255261302,9.332154274,-2.775323868,-0.027416781
8.680754662,4.595794201,-1.267845035,9.19299984,-2.364655256,0.21423772
8.606283188,4.198147297,-1.398513198,9.19124794,-2.153416157,0.347909808
8.545734406,3.643166542,-1.505894661,9.365604401,-1.974811912,0.198224902
8.544034004,3.20241189,-1.572350502,9.647228241,-1.872842312,0.01287738
8.560844421,2.772996187,-1.724818826,10.51169491,-0.499354631,1.018050075
8.571613312,2.251019001,-1.604215622,10.29051781,-0.860783815,1.385112047
7.935055733,1.507740498,-1.477582216,10.02174187,-1.120638967,0.929989755
7.717561245,1.170621872,-2.106974125,9.744052887,-1.802458763,0.163765833
8.099964142,1.093956828,-2.22754097,9.4715271,-2.599129438,-0.452516586
8.583295822,1.546958804,-2.189247131,9.347074509,-2.542319298,-0.457392186
9.149781227,2.757683277,-2.431612015,9.281536102,-2.090844631,-0.359765619
9.694148064,3.855114222,-2.488410473,9.335740089,-1.767106891,0.192798242
9.881752968,4.476864338,-1.80113852,9.560336113,-1.273329854,0.905874908
9.619506836,4.896898746,-1.209616184,9.84180069,-1.23647511,1.696455479
9.146374702,4.83491993,-0.635205925,9.258891106,-1.495305419,1.020665288
8.575406075,4.079268932,-0.37376076,9.858837128,-2.231441498,0.974799335
8.030420303,2.674288034,-0.379462332,9.623316765,-1.567785144,1.687949538
7.347547054,1.037756324,-0.584108233,9.362460136,-1.565001845,0.366377175
7.036606312,-0.278490722,-1.164996743,9.271263123,-1.917362928,-0.556716204
7.276144981,-0.958276033,-1.124284863,9.564374924,-2.293069839,-0.776474357
7.694807053,0.31059441,-0.787027657,9.658102989,-1.887341619,-0.042158179
8.905451775,2.18205142,-0.733159661,9.518803596,-1.545484066,0.506390154
8.86046505,2.890728712,0.020026863,9.319500923,-1.34465909,0.76096046
8.483535767,2.570120335,-0.442802489,9.167401314,-1.686116695,1.052209854
8.388280869,2.431181192,-0.643033087,9.62389946,-1.013161778,2.145114422
8.447992325,3.192364454,-1.006081104,9.371186256,-0.552115679,2.267738819
9.003386497,4.521521568,-0.746801436,9.458052635,-0.672884703,2.307073832
9.513958931,5.618561268,0.19285953,9.507613182,-1.045701504,1.794461846
9.59705162,6.132973194,0.760872662,9.461435318,-1.662042022,0.440465957
9.161533356,5.508058548,0.943262041,9.568393707,-1.769690871,-0.717740357
8.917153358,4.952118397,0.475793928,9.689025879,-1.630074978,-1.40087533
8.984521866,4.949925423,-0.115170464,9.700895309,-1.552342772,-1.428625584
8.483768463,4.296959877,-0.746949077,9.732073784,-1.334378362,-0.975418687
8.493806839,3.729171038,-0.94925189,9.493591309,-1.006527185,-0.064874619
9.142435074,3.687396288,-0.686389983,9.340719223,-0.534584224,-0.127271175
9.640045166,3.639917612,-0.335793614,9.436469078,-0.095572673,-0.795587778
10.47620296,3.647216558,-0.116084754,9.938171387,0.054842096,-0.749247789
10.56709862,2.906208515,1.009935141,10.16188622,0.505798519,0.241920546
9.651639938,2.79436779,0.924928188,9.777803421,0.384309649,0.265530229
9.804507256,3.985485315,-0.217533961,9.864578247,-0.18829152,0.430638403
10.98009014,4.093749046,0.252699971,9.635269165,0.000495454,0.854851484
11.54635143,2.565377235,1.13978219,9.375557899,0.035756107,1.051929116
10.78512478,2.092958689,0.814192295,9.208721161,-0.544454217,0.245388657
10.36932755,2.037044048,-0.252566248,9.460065842,-1.027917981,-0.916522563
10.97438049,1.102872729,-1.78646493,9.778360367,-0.758598268,-1.156282544
10.74903488,0.359947234,-0.870513856,9.237182617,-0.19201158,-1.166417599
9.989235878,1.260753512,-2.546784639,9.058856964,-0.192640603,-1.762815952
9.97929287,1.572318792,-3.452238321,9.105967522,-1.037109971,-2.970216513
9.790040016,1.58671546,-4.207425117,9.487722397,-1.280972362,-3.211344719
9.933814049,1.20489502,-4.095933437,10.17003536,-1.174688816,-2.989493608
10.06481934,2.115456581,-3.030956268,10.42784691,-0.354230076,-2.722717762
10.06475067,2.848395586,-2.430453777,10.6210146,0.525316,-1.325902343
10.67887878,4.255984783,-2.074851751,11.42349052,-0.763004661,-0.077574179
10.49876404,4.984572411,-1.43365252,12.30524158,-1.637389183,1.431418657
9.754610062,4.412212849,-0.807997942,13.06101131,-1.102890491,2.902535439
9.096465111,3.75284791,-0.325972587,13.00494671,1.086063266,3.724494219
8.802510262,3.241881132,-0.060935989,13.3327322,2.261972904,1.522788286
8.51382637,3.460837364,0.49254626,13.79094887,3.090011358,2.843898535
8.731174469,3.414338827,1.13124001,15.35954475,3.286640882,3.652896166
9.545057297,2.730733156,2.494613647,14.24291992,-4.551882267,4.245407581
10.04059792,2.018926144,3.362768888,12.80864334,-4.732459068,3.573535919
10.39541817,1.247472048,3.419834375,11.33064842,-5.366744995,0.694632769
10.53342628,0.642571867,3.360704899,10.24273777,-6.001729488,-1.453485966
10.53005505,0.479601383,3.183007717,10.13072491,-5.354912281,-2.208388567
10.31152344,0.385805488,2.40032506,10.31441498,-4.803218365,-2.313494682
10.02329636,0.643330336,1.316730261,10.47350693,-4.920207977,-2.413171768
9.842963219,1.368711829,-0.330516785,10.93210602,-5.715220928,-2.359828234
9.945694923,1.860688925,-1.947314024,11.4008522,-7.063937187,-2.879131079
10.27696133,1.449838758,-2.45614624,11.53331566,-7.372542381,-3.957073212
10.66488838,1.046141267,-1.886788249,11.71938705,-5.736886978,-4.838728905
10.98453426,1.131143212,-0.697278798,11.68152046,-3.944827557,-5.163772583
10.6299963,1.621793151,0.333653927,11.60758018,-3.112106562,-4.893190384
9.774848938,2.631130219,0.729171872,11.96554375,-3.398970366,-4.266404629
9.289710045,3.619379997,1.052416086,12.01376534,-3.582070112,-3.593179464
8.984814644,4.037714958,0.666449845,11.53668976,-2.462414026,-3.404878855
9.393665314,3.094460249,-0.202353314,10.65334415,-0.294412881,-3.207024097
9.774916649,1.572270036,0.190329835,10.12722111,1.187908888,-2.456634045
9.758663177,1.089327931,-0.328346193,9.908658981,0.737510622,-1.766857862
9.881524086,1.107699871,-0.502660692,9.98381424,-0.936862588,-1.187713623
9.983112335,0.789044261,-0.58650738,10.20398617,-1.775346041,-0.9778651
9.917509079,0.65008086,-0.529735923,10.48958397,-1.651113749,-0.909122527
9.733604431,1.158007622,-0.711131632,10.40729046,-1.301833153,-0.582716227
9.628320694,1.693242908,-0.725165367,9.909967422,-0.953398526,-0.039587483
9.537807465,1.905680299,-0.505737782,9.392907143,-0.470880866,0.701794326
9.542471886,2.065252304,-0.151606888,9.044953346,-0.142108172,1.266384721
9.461695671,2.237433195,0.199197143,9.006842613,-0.102047309,1.534312844
9.50740242,2.202586889,0.53632921,8.942370415,-0.156657785,1.424283981
9.534806252,2.099255085,0.927320421,8.904977798,-0.128090248,1.319458485
9.601694107,1.906594515,0.935822666,9.057273865,0.028931122,1.769388437
9.805339813,1.49924922,1.016179323,9.341817856,0.357515782,2.416066647
9.824794769,1.344041467,0.957359433,9.719763756,0.482597649,3.004321337
9.936826706,1.610919118,0.591530085,10.01174068,0.190256253,3.429093361
9.628317833,1.706613779,-0.095038965,10.05773544,0.201929718,3.779652357
9.567079544,1.718177915,-0.343043268,9.800257683,0.811090708,4.121168137
9.607555389,1.90566957,-0.454570264,9.313796043,1.508652449,4.178850174
9.569119453,2.029006958,-0.726457298,8.633173943,1.911271453,3.926890373
9.631374359,1.975862384,-0.979115367,8.061444283,2.073683739,3.41206789
9.531803131,1.881864309,-0.755109847,8.052365303,1.990751624,2.831416368
9.184814453,2.027079582,-0.537577569,8.798008919,1.628013611,2.590720415
